-0.5972,0.108421,9.26
-0.6082,0.0889184,9.2982
-0.6082,-0.0119692,9.2982
-0.6191,0.135731,9.3372
-0.6303,0.118142,9.3962
-0.6303,-0.0010273,9.3962
-0.6413,0.13941,9.4425
-0.6413,0.0051129,9.4425
-0.6519,0.13913,9.4797
-0.6628,0.152704,9.5386
-0.6734,0.153247,9.5843
-0.6835,0.132851,9.6211
-0.6933,0.144491,9.6583
-0.6933,0.0301293,9.6583
-0.7028,0.149727,9.6961
-0.7127,0.16896,9.7545
-0.7222,0.162251,9.8004
-0.7222,0.0452416,9.8004
-0.7314,0.159131,9.8372
-0.7409,0.163879,9.8955
-0.75,0.168891,9.9411
-0.75,0.0602212,9.9411
-0.7587,0.161882,9.9775
-0.7676,0.182611,10.0155
-0.7761,0.178768,10.052
-0.7842,0.178591,10.0879
-0.7842,0.0790778,10.0879
-0.792,0.181434,10.1243
-0.792,0.0847808,10.1243
-0.7994,0.183092,10.1609
-0.807,0.188747,10.1987
-0.807,0.0944826,10.1987
-0.8141,0.185571,10.2345
-0.8213,0.195585,10.2722
-0.8282,0.186657,10.308
-0.8346,0.181637,10.3437
-0.8346,0.111718,10.3437
-0.8406,0.178155,10.3801
-0.8468,0.186694,10.4176
-0.8526,0.1903,10.4538
-0.858,0.185114,10.4898
-0.858,0.127835,10.4898
-0.8631,0.183224,10.526
-0.8682,0.199775,10.5632
-0.873,0.193646,10.5992
-0.8773,0.188813,10.6346
-0.8813,0.190972,10.6705
-0.885,0.189963,10.7065
-0.885,0.148876,10.7065
-0.8884,0.188475,10.7425
-0.8916,0.194951,10.7792
-0.8946,0.19423,10.815
-0.8972,0.19079,10.8505
-0.8972,0.161779,10.8505
-0.8994,0.191298,10.8862
-0.8994,0.166092,10.8862
-0.9014,0.193776,10.9219
-0.9014,0.170347,10.9219
-0.903,0.19269,10.9575
-0.9044,0.19159,10.9936
-0.9055,0.190867,11.029
-0.9055,0.178916,11.029
-0.9062,0.189404,11.0644
-0.9062,0.182769,11.0644
-0.9066,0.18918,11.0999
-0.9068,0.189099,11.1354
-0.9068,0.188404,11.1354
-0.9066,0.187659,11.1707
-0.9061,0.186155,11.2059
-0.9053,0.184775,11.2631
-0.9042,0.181582,11.2384
-0.9028,0.182402,11.4138
-0.9028,0.19796,11.4138
-0.9012,0.178851,11.0732
-0.8991,0.173296,11.3702
-0.8968,0.172915,11.4677
-0.8942,0.173839,11.3195
-0.8942,0.204136,11.3195
-0.8913,0.178207,11.6776
-0.888,0.164905,11.2105
-0.8844,0.168035,11.7377
-0.8807,0.162789,11.2024
-0.8807,0.208598,11.2024
-0.8766,0.164711,11.7083
-0.872,0.150694,11.4843
-0.872,0.211012,11.4843
-0.8672,0.153309,11.8131
-0.862,0.149512,11.5465
-0.8566,0.151925,11.7817
-0.8511,0.145252,11.569
-0.8453,0.14141,11.849
-0.8453,0.21259,11.849
-0.8392,0.132859,11.7735
-0.8326,0.133607,11.9474
-0.8191,0.0758328,11.9836
-0.8191,0.210695,11.9836
-0.8124,0.137104,11.914
-0.8124,0.211767,11.914
-0.8054,0.12836,12.1236
-0.7977,0.114265,11.9051
-0.7898,0.11471,12.1619
-0.7898,0.210787,12.1619
-0.7819,0.11445,11.954
-0.7819,0.211347,11.954
-0.7738,0.105611,12.2064
-0.7649,0.10597,12.0908
-0.7559,0.101104,12.3159
-0.7468,0.0966476,12.1137
-0.7376,0.0942842,12.374
-0.7376,0.205983,12.374
-0.7284,0.0969732,12.1492
-0.7184,0.0812774,12.3909
-0.7082,0.0755334,12.2862
-0.698,0.0824692,12.519
-0.698,0.200215,12.519
-0.6877,0.0802139,12.3141
-0.6766,0.0756851,12.5625
-0.6656,0.0715226,12.3528
-0.6545,0.0620757,12.5987
-0.6434,0.0696851,12.4245
-0.6434,0.190412,12.4245
-0.6322,0.0558574,12.6728
-0.6202,0.0433093,12.464
-0.6202,0.186618,12.464
-0.6084,0.0353848,12.698
-0.6084,0.185216,12.698
-0.5966,0.0366552,12.6597
-0.584,0.0312958,12.8117
-0.5716,0.0286714,12.612
-0.5716,0.177904,12.612
-0.5592,0.0186897,12.9304
-0.5592,0.176111,12.9304
-0.5469,0.0250141,12.9041
-0.5337,0.00848348,13.0089
-0.5208,0.00964412,12.8384
-0.5079,0.0189297,13.1011
-0.5079,0.164672,13.1011
-0.495,0.00592338,13.0866
-0.4813,-0.009775,13.1949
-0.4678,-0.0153544,13.0596
-0.4543,0.00588801,13.4119
-0.4543,0.151958,13.4119
-0.4411,-0.00190583,13.2019
-0.4268,-0.00430565,13.3878
-0.4129,-0.0121317,13.3017
-0.3988,-0.0323275,13.6097
-0.3988,0.138077,13.6097
-0.3851,-0.0381492,13.4107
-0.3706,-0.043995,13.6004
-0.3706,0.131165,13.6004
-0.3565,-0.041365,13.5013
-0.3565,0.128008,13.5013
-0.3424,-0.0436134,13.7903
-0.3277,-0.0576908,13.6276
-0.3133,-0.065273,13.8062
-0.2993,-0.0638957,13.7152
-0.2993,0.112582,13.7152
-0.2854,-0.0607389,13.9309
-0.271,-0.0705429,13.6906
-0.2567,-0.0709624,13.9458
-0.2567,0.100877,13.9458
-0.2429,-0.0725167,13.7746
-0.2429,0.0973635,13.7746
-0.2161,-0.23303,13.8021
-0.2161,0.0895179,13.8021
-0.204,-0.0553617,14.0498
-0.1911,-0.0830603,13.9092
-0.1781,-0.0776857,14.1311
-0.1655,-0.0781153,13.9024
-0.1655,0.0748813,13.9024
-0.153,-0.0813142,14.1838
-0.1398,-0.0883016,14.0051
-0.1398,0.067394,14.0051
-0.1269,-0.0919664,14.2147
-0.1135,-0.111882,14.0108
-0.1004,-0.103069,14.2972
-0.1004,0.0554714,14.2972
-0.0878,-0.100012,14.1243
-0.0746,-0.117451,14.3343
-0.0619,-0.117216,14.1293
-0.0496,-0.0915277,14.3739
-0.0496,0.0396084,14.3739
-0.0377,-0.103746,14.222
-0.0251,-0.106185,14.4487
-0.013,-0.100042,14.2732
-0.0011,-0.118005,14.5466
-0.0011,0.0240019,14.5466
0.0102,-0.116495,14.3794
0.0221,-0.128843,14.5913
0.0221,0.0163531,14.5913
0.0334,-0.124301,14.4234
0.0334,0.012547,14.4234
0.0444,-0.123434,14.6717
0.0557,-0.133494,14.5184
0.0667,-0.129458,14.7357
0.0667,0.0012575,14.7357
0.0772,-0.133779,14.559
0.0772,-0.0024638,14.559
0.0873,-0.121218,14.825
0.0977,-0.132719,14.6365
0.1077,-0.131539,14.8566
0.1173,-0.136416,14.6948
0.1173,-0.0165509,14.6948
0.1265,-0.137642,14.9572
0.136,-0.128087,14.7813
0.1451,-0.140151,15.0009
0.1537,-0.136203,14.8268
0.1537,-0.0298109,14.8268
0.1624,-0.136044,15.0856
0.1717,-0.149193,14.9308
0.1811,-0.161089,15.1466
0.1811,-0.0401085,15.1466
0.1902,-0.147012,14.965
0.1902,-0.0438268,14.965
0.1994,-0.160238,15.2259
0.1994,-0.0476144,15.2259
0.2084,-0.163927,15.0502
0.2182,-0.176976,15.2552
0.2369,-0.292756,15.3643
0.2369,-0.0616027,15.3643
0.2453,-0.168784,15.1791
0.2544,-0.187192,15.3799
0.2633,-0.178938,15.1824
0.2633,-0.0722353,15.1824
0.2722,-0.180378,15.4259
0.2817,-0.185429,15.2901
0.291,-0.198695,15.4876
0.3001,-0.198831,15.2841
0.3088,-0.192525,15.5449
0.3168,-0.192011,15.3809
0.3168,-0.0937976,15.3809
0.3244,-0.193691,15.5812
0.3319,-0.190597,15.3822
0.3319,-0.100682,15.3822
0.3389,-0.192693,15.6423
0.3457,-0.193123,15.5013
0.3521,-0.190676,15.6909
0.3521,-0.110024,15.6909
0.3577,-0.184786,15.4889
0.3634,-0.187291,15.7496
0.3684,-0.175957,15.5926
0.3684,-0.118237,15.5926
0.377,-0.226921,15.5899
0.3809,-0.171924,15.846
0.3809,-0.124578,15.846
0.3843,-0.168845,15.7033
0.3875,-0.164851,15.8941
0.3875,-0.129041,15.8941
0.3902,-0.159731,15.6964
0.3926,-0.158446,15.9493
0.3946,-0.157178,15.8012
0.3961,-0.152029,15.9938
0.3961,-0.135775,15.9938
0.3973,-0.149771,15.7985
0.3981,-0.147018,16.0478
0.3985,-0.143368,15.9067
0.3985,-0.13974,16.0967
0.3982,-0.137176,15.9027
0.3982,-0.141235,15.9027
0.3975,-0.134167,16.1478
0.3964,-0.128647,16.007
0.3949,-0.124351,16.1972
0.3933,-0.123561,16.0058
0.3933,-0.143594,16.0058
0.3912,-0.118773,16.2466
0.3888,-0.115006,16.1084
0.3888,-0.144469,16.1084
0.3861,-0.111912,16.2974
0.3861,-0.145136,16.2974
0.3832,-0.108126,16.1082
0.3797,-0.103047,16.3444
0.3761,-0.100474,16.2086
0.3722,-0.096577,16.397
0.3722,-0.144385,16.397
0.3683,-0.0949001,16.21
0.3637,-0.0869433,16.4416
0.359,-0.0870262,16.3078
0.3541,-0.0877039,16.4954
0.3491,-0.0800794,16.3108
0.3439,-0.0779495,16.5385
0.3385,-0.0718832,16.4065
0.3385,-0.139063,16.4065
0.333,-0.0704841,16.5925
0.327,-0.0712382,16.4086
0.3208,-0.0687482,16.6347
0.3208,-0.135913,16.6347
0.3146,-0.0658929,16.5036
0.3078,-0.0590737,16.6863
0.301,-0.0487341,16.5079
0.301,-0.131927,16.5079
0.2941,-0.0404292,16.7275
0.2867,-0.0384899,16.6635
0.2867,-0.129015,16.6635
0.2793,-0.03794,16.8078
0.2793,-0.127727,16.8078
0.2721,-0.0396691,16.6969
0.2642,-0.0277069,16.9167
0.2642,-0.12442,16.9167
0.2565,-0.0268183,16.802
0.2481,-0.0167488,16.994
0.24,-0.0202972,16.8245
0.2319,-0.0120297,17.0545
0.2319,-0.11634,17.0545
0.224,-0.0175644,17.0166
0.2155,-0.0182764,17.1726
0.2072,-0.00976598,17.0154
0.1988,-0.0148978,17.2285
0.1988,-0.107671,17.2285
0.1906,-0.0175299,17.188
0.1818,-0.00675076,17.3564
0.1732,0.00333917,17.1982
0.1732,-0.100788,17.1982
0.1646,0.00596196,17.3998
0.1556,0.0104233,17.3673
0.1556,-0.09602,17.3673
0.1468,0.0104016,17.4768
0.1468,-0.0937472,17.4768
0.1382,-0.00287244,17.4148
0.1291,0.0196323,17.5857
0.1202,0.0194898,17.4813
0.1202,-0.0861176,17.4813
0.1115,0.0127258,17.6502
0.1024,0.0318634,17.5971
0.0934,0.0343841,17.7158
0.0848,0.0343904,17.6713
0.0765,0.0203363,17.8123
0.0765,-0.0730053,17.8123
0.0603,0.111873,17.9084
0.0603,-0.0679815,17.9084
0.0531,0.00812371,17.8847
0.0454,0.0177736,17.9507
0.0379,0.0212625,17.9276
0.0379,-0.0610501,17.9276
0.0304,0.0250943,18.035
0.0227,0.0254091,18.0544
0.015,0.0324502,18.0868
0.0077,0.0231538,18.1158
0.0005,0.0355255,18.201
0.0005,-0.0490487,18.201
-0.0063,0.0303881,18.2431
-0.0136,0.0291623,18.2854
-0.0205,0.0276481,18.3277
-0.0273,0.036298,18.3909
-0.0273,-0.0398237,18.3909
-0.0401,0.13022,18.4822
-0.0401,-0.0355033,18.4822
-0.0454,0.0310494,18.5289
-0.0511,0.0336317,18.5263
-0.0565,0.0299113,18.6059
-0.0618,0.0268442,18.6441
-0.0668,0.0238711,18.7103
-0.0668,-0.026129,18.7103
-0.0718,0.03396,18.7342
-0.0768,0.0362417,18.8011
-0.0817,0.0351102,18.8394
-0.0863,0.0386306,18.898
-0.0907,0.032567,18.9351
-0.0947,0.0320194,18.9938
-0.0947,-0.0158681,18.9938
-0.0987,0.0271518,19.0339
-0.1026,0.0294626,19.0903
-0.1065,0.0321417,19.13
-0.1065,-0.0112045,19.13
-0.11,0.0260137,19.1853
-0.1137,0.0320053,19.2277
-0.117,0.0277977,19.2817
-0.1203,0.0317879,19.3235
-0.1203,-0.0055569,19.3235
-0.1232,0.031405,19.3766
-0.1261,0.0319924,19.4189
-0.1288,0.0309691,19.4724
-0.1288,-0.0017806,19.4724
-0.1313,0.0302862,19.5142
-0.1337,0.0280342,19.5669
-0.1337,0.0006093,19.5669
-0.136,0.0297004,19.6084
-0.1381,0.0293051,19.6611
-0.1401,0.028414,19.7029
-0.1401,0.0037979,19.7029
-0.1417,0.0255254,19.7551
-0.1434,0.0264283,19.7968
-0.1448,0.0230662,19.8493
-0.146,0.0214895,19.8904
-0.147,0.0188498,19.9426
-0.147,0.0077802,19.9426
-0.1478,0.0181961,19.9833
-0.1485,0.0175023,20.036
-0.1491,0.0167609,20.0761
-0.1495,0.0139006,20.1286
-0.1495,0.0100815,20.1286
-0.1497,0.0125736,20.1687
-0.1498,0.0119363,20.2211
-0.1495,0.00777209,20.2608
-0.1484,-0.00127632,20.313
-0.1484,0.0112156,20.313
-0.1468,-0.0058293,20.3526
-0.1445,-0.0153508,20.4048
-0.142,-0.0193865,20.4441
-0.1396,-0.0173843,20.4959
-0.1323,-0.0733587,20.5351
-0.1323,0.0076581,20.5351
-0.1261,-0.0685047,20.5851
-0.1195,-0.0746445,20.5715
-0.1195,0.0042283,20.5715
-0.1124,-0.0792764,20.6538
-0.1124,0.0023704,20.6538
-0.1051,-0.0838933,20.6256
-0.0967,-0.0934348,20.6673
-0.0886,-0.106971,20.7161
-0.0886,-0.0046066,20.7161
-0.081,-0.102874,20.7069
-0.0733,-0.104568,20.7345
-0.0733,-0.0091239,20.7345
-0.0661,-0.0971823,20.7904
-0.0661,-0.0111995,20.7904
-0.053,-0.167559,20.8065
-0.0466,-0.0937709,20.8142
-0.0466,-0.0172446,20.8142
-0.0405,-0.0937791,20.8821
-0.0345,-0.0909572,20.8646
-0.0287,-0.094815,20.9486
-0.0235,-0.0846365,20.9185
-0.0235,-0.0244507,20.9185
-0.0185,-0.081024,20.9598
-0.0136,-0.0759275,20.9585
-0.0089,-0.0798696,21.032
-0.0047,-0.0766909,21.0103
-0.0047,-0.0304599,21.0103
-0.0006,-0.0788095,21.0455
0.0033,-0.0807426,21.0487
0.007,-0.0779826,21.1194
0.0103,-0.076522,21.0992
0.0103,-0.0353955,21.0992
0.0133,-0.0734037,21.1331
0.0133,-0.0364237,21.1331
0.016,-0.0701002,21.1373
0.016,-0.0373652,21.1373
0.0184,-0.066913,21.1548
0.0207,-0.0671112,21.1706
0.0228,-0.0650205,21.2334
0.0246,-0.0617109,21.2184
0.0262,-0.0611588,21.2487
0.0262,-0.040958,21.2487
0.0275,-0.0573539,21.2553
0.0287,-0.0567712,21.2712
0.0287,-0.0419403,21.2712
0.0296,-0.0538601,21.3395
0.0305,-0.0535326,21.3142
0.0311,-0.0498849,21.4106
0.0316,-0.0490432,21.3638
0.0316,-0.0431916,21.3638
0.0318,-0.0458497,21.4263
0.0319,-0.0446813,21.4552
0.0318,-0.0422684,21.5129
0.0316,-0.041078,21.5431
0.0313,-0.0397789,21.5996
0.0313,-0.0434735,21.5996
0.0308,-0.037164,21.63
0.0301,-0.0345348,21.6861
0.0294,-0.035118,21.7163
0.0294,-0.0430954,21.7163
0.0285,-0.0330844,21.772
0.0275,-0.031078,21.8027
0.0264,-0.0291168,21.8574
0.0252,-0.0274528,21.8885
0.0252,-0.041996,21.8885
0.0239,-0.0262549,21.9426
0.0225,-0.0245314,21.9739
0.0225,-0.0412563,21.9739
0.021,-0.0233824,22.0275
0.0195,-0.0212296,22.0588
0.0195,-0.0404013,22.0588
0.0161,-0.00331155,22.1434
0.0143,-0.0183639,22.1962
0.0126,-0.0179423,22.2279
0.0126,-0.03827,22.2279
0.0108,-0.0160024,22.2798
0.0089,-0.0146836,22.3122
0.007,-0.0130079,22.3629
0.007,-0.0365174,22.3629
0.0051,-0.0166663,22.396
0.0031,-0.0123655,22.4459
0.0011,-0.0103859,22.4794
0.0011,-0.0346207,22.4794
-0.0009,-0.00959847,22.5287
-0.003,-0.00916095,22.562
-0.003,-0.0332744,22.562
-0.0051,-0.00676203,22.611
-0.0051,-0.0325715,22.611
-0.0071,-0.00769422,22.6442
-0.0092,-0.00650052,22.6927
-0.0113,-0.00579542,22.7262
-0.0133,-0.0048663,22.7739
-0.0133,-0.0297981,22.7739
-0.0153,-0.00747248,22.8078
-0.0173,-0.00515904,22.8542
-0.0193,-0.00406632,22.8891
-0.0193,-0.0277057,22.8891
-0.0212,-0.00400619,22.9339
-0.0232,-0.00502744,22.97
-0.0251,-0.00327604,23.0134
-0.0251,-0.0256315,23.0134
-0.0269,-0.00512515,23.0504
-0.0288,-0.00124068,23.0928
-0.0307,-0.00109123,23.1304
-0.0324,-0.00279935,23.172
-0.034,-0.00280952,23.21
-0.034,-0.0223654,23.21
-0.0356,-0.00342558,23.2509
-0.0372,-0.00437308,23.2892
-0.0387,-0.00413138,23.3295
-0.0387,-0.0205375,23.3295
-0.0402,-0.00272822,23.3681
-0.0416,-0.00542206,23.408
-0.043,-0.00366197,23.4466
-0.0443,-0.00477148,23.4861
-0.0455,-0.00491129,23.5248
-0.0467,-0.00526095,23.5639
-0.0467,-0.0173215,23.5639
-0.0478,-0.00514132,23.6026
-0.0488,-0.00552082,23.6415
-0.0498,-0.00490185,23.6801
-0.0508,-0.00410915,23.7187
-0.0508,-0.015493,23.7187
-0.0516,-0.00522881,23.7573
-0.0523,-0.00632996,23.7957
-0.0523,-0.0146931,23.7957
-0.0519,-0.0198213,23.8342
-0.0503,-0.034111,23.8724
-0.0478,-0.0441789,23.9107
-0.0446,-0.0559581,23.9486
-0.0398,-0.0723003,23.9865
-0.0398,-0.0182072,23.9865
-0.0336,-0.091474,24.0237
-0.0267,-0.101898,24.0114
-0.0193,-0.113724,24.0855
-0.0115,-0.110142,24.0435
-0.0115,-0.0271995,24.0435
-0.0037,-0.120636,24.0877
0.004,-0.120879,24.0664
0.011,-0.1184,24.1479
0.0174,-0.10755,24.0985
0.0231,-0.107333,24.149
0.0283,-0.102347,24.1223
0.0283,-0.0403513,24.1223
0.0329,-0.0940663,24.158
0.0374,-0.0981939,24.1437
0.0414,-0.0924891,24.2208
0.0449,-0.0852679,24.1777
0.0478,-0.0803545,24.2247
0.0504,-0.0783464,24.2021
0.0504,-0.0481442,24.2021
0.0525,-0.0730696,24.2352
0.0544,-0.0703102,24.2234
0.0559,-0.0666209,24.2984
0.0559,-0.0503691,24.2984
0.057,-0.0624358,24.2577
0.0579,-0.0612563,24.3029
0.0585,-0.0577295,24.282
0.0587,-0.0527544,24.3027
0.0583,-0.0477721,24.3263
0.0577,-0.0449087,24.3218
0.0577,-0.0517657,24.3218
0.0568,-0.0419439,24.3405
0.0556,-0.0388685,24.3895
0.0543,-0.0368637,24.3697
0.0527,-0.0338197,24.4477
0.051,-0.0409099,24.4537
0.0471,-0.00271064,24.5323
0.0448,-0.0218204,24.5853
